Subject,Object
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer1,"2008-09-11T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer2,"2008-07-24T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer3,"2008-05-22T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer4,"2008-08-08T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer5,"2008-06-11T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer6,"2008-08-21T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer7,"2008-07-22T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer8,"2008-08-24T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer9,"2008-04-20T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer10,"2008-07-24T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer11,"2008-09-02T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer12,"2008-04-23T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer13,"2008-06-19T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer14,"2008-06-09T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer15,"2008-06-13T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer16,"2008-03-26T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer17,"2008-06-18T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer18,"2008-07-24T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer19,"2008-04-20T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Offer20,"2008-07-06T00:00:00"^^http://www.w3.org/2001/XMLSchema#dateTime 
