subject,object
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product1,"praises plaiters semiagricultural mesomorph scourger checkering sourball obsidians staggeringly cades restaff sireless dissatisfactions"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product2,"redistills dresses britisher equitably tweet spotter pining flusters caudated"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product3,"midtowns luminesces sundowns"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product4,"overarches endoscopy spaceport darkie graving unsnaps dexes graveness blowflies underruns"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product5,"hobbler sovietize buoyancies interchanging regulars refires hides"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product6,"jadishly corelating bossily phonological emigrants unaccustomed remittal unseasoned fixation jeweling usability unsurmountable"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product7,"outboast pointiest coif unappreciative customize duddy unmindful unmaintainable"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product8,"pock hairsprays poiser consisting gonofs chippewas insulators"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product9,"hayloft racing unsubtly citations asters valued visitorial gummers forfeited subtract femora plotless"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product10,"detectors captivates oaks unconvertible jives elites bolstering volitions alizarins freshet"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product11,"wizardry monumentally percussed weatherworn melchizedek explorations"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product12,"hafts unaffectedly normalizer gyrator pyrenes stamped narcissistically petalled sedateness purposeless leafs keelhauled underpinnings keypunches"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product13,"substantival sulpha attractively piously headiness ocularly tetanal aligners overspreading calligraphers unliveries drear spites garnishments"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product14,"vowing sassing beechen mismatches seedcakes joshed verdancy"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product15,"execrably thanatos jackknifed fellaheen testiness"
