subject,object
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product4,"cardinality mineralogist pismire aroused conjoined ciao"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product28,"dominos homagers starrier determined immortality"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product31,"chinaware blathers revocations pontius lushing disbursing druthers kneeholes bowsed caparisoned"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product32,"hogtying tarts quackishly mutinies perniciousness citizens unknowable poppet leashed demesnes trisects dimity"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product36,"spectres footholds pennants atomizes supplied fluidities decontaminators intensification glassies mariner desalinizing tests representee atremble"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product39,"multivitamin unprejudiced oscillographies turgescence genal convexo ecliptics tref melanges pealed enticements"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product43,"microgramme birdseyes likeable remodelers dunked irritability percussionist overhurried heirloom filminess forestalls inviolability remeasures"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product48,"cesses defiance mooches yodelling classicalism wakeless"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer2/Product64,"brigantines dopers apprising uncleanly superpositions hygroscope breechcloths mademoiselles coagulators forcing shawling woodcarvers ungainliness cornerstones"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer2/Product65,"relearn noncausally precooks ponytails acknowledgedly ballers reconnoitered pestering"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer2/Product66,"abacuses ordains infiltrations weaseling oversouls versatilely grainiest bowknot misnomers"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer2/Product75,"lichens tantalizers stroboscope hatcheries suitcases kidnapee rasers"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer2/Product84,"rehires kachina potter maker alkyls whigs saintdom tut"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer2/Product86,"escalading recharting wawls placidity exerts unsubstantially siroccos nonesuch"
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer2/Product91,"entraining burger vilely tinctures"
