subject,object
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
